train loss,"[1.5700685, 1.5093235, 1.5052408, 1.5053393, 1.4987818, 1.4994133, 1.5015569, 1.508965, 1.5062286, 1.5019855, 1.5070019, 1.4996353, 1.4994628, 1.5008345, 1.507702, 1.4943368, 1.5056685, 1.4988191, 1.5085785, 1.5121723, 1.5034447, 1.5027567, 1.5037224, 1.4994801, 1.5065733, 1.5011282, 1.5026908, 1.5064479, 1.501947, 1.5004182]"
train mse loss,"[0.07534491, 0.0036439495, 0.0038907118, 0.003665268, 0.0036631091, 0.0034830875, 0.0036884104, 0.003615191, 0.0035134247, 0.003731451, 0.003688226, 0.003963791, 0.0040021385, 0.0034455277, 0.003275401, 0.0036896553, 0.003620573, 0.003698892, 0.0038715792, 0.0037403528, 0.0036320004, 0.0036079849, 0.0036186366, 0.003696287, 0.0036277927, 0.0036194415, 0.0036087555, 0.0034835534, 0.0039126184, 0.0036308947]"
